MongoDB shell version v4.0.6
connecting to: mongodb://127.0.0.1:27017/data?gssapiServiceName=mongodb
Implicit session: session { "id" : UUID("36f3d80e-a84a-4de5-88ee-f4ae066dd64a") }
MongoDB server version: 4.0.6
id,currenttest,trialNumber,x,y,z
5cdcc1d5d68cfd1dd07e2363,1,6,0.4253906309604645,0.5555663704872131,0.6697264313697815
5cdcc1d5d68cfd1dd07e2364,1,6,0.4595702886581421,0.5838866829872131,0.6736326813697815
5cdcc1d5d68cfd1dd07e2365,1,6,0.4595702886581421,0.5838866829872131,0.6736326813697815
5cdcc1d6d68cfd1dd07e2366,1,6,0.4595702886581421,0.5838866829872131,0.6736326813697815
5cdcc1d6d68cfd1dd07e2367,1,6,0.4478515386581421,0.5565429329872131,0.6814451813697815
5cdcc1d6d68cfd1dd07e2368,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e2369,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e236a,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e236b,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e236c,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e236d,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e236e,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e236f,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e2370,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e2371,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e2372,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e2373,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e2374,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e2375,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e2376,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e2377,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e2378,1,6,0.4263671934604645,0.5692383050918579,0.7039061188697815
5cdcc1d6d68cfd1dd07e2379,1,6,0.4058593809604645,0.5721679925918579,0.7195311188697815
5cdcc1d6d68cfd1dd07e237a,1,6,0.4205078184604645,0.5721679925918579,0.6970701813697815
5cdcc1d6d68cfd1dd07e237b,1,6,0.4058593809604645,0.5721679925918579,0.7195311188697815
5cdcc1d6d68cfd1dd07e237c,1,6,0.4058593809604645,0.5721679925918579,0.7195311188697815
5cdcc1d6d68cfd1dd07e237d,1,6,0.4312500059604645,0.5604491829872131,0.7146483063697815
5cdcc1d6d68cfd1dd07e237e,1,6,0.3941406309604645,0.5565429329872131,0.7908202409744263
5cdcc1d6d68cfd1dd07e237f,1,6,0.3941406309604645,0.5565429329872131,0.7908202409744263
5cdcc1d6d68cfd1dd07e2380,1,6,0.3941406309604645,0.5565429329872131,0.7908202409744263
5cdcc1d6d68cfd1dd07e2381,1,6,0.3951171934604645,0.5702148675918579,0.6765623688697815
5cdcc1d6d68cfd1dd07e2382,1,6,0.3785156309604645,0.5858398079872131,0.7126951813697815
5cdcc1d6d68cfd1dd07e2383,1,6,0.3785156309604645,0.5858398079872131,0.7126951813697815
5cdcc1d6d68cfd1dd07e2384,1,6,0.3570312559604645,0.5916991829872131,0.7410155534744263
5cdcc1d6d68cfd1dd07e2385,1,6,0.3785156309604645,0.5858398079872131,0.7126951813697815
5cdcc1d7d68cfd1dd07e2386,1,6,0.3482421934604645,0.5926757454872131,0.7273436188697815
5cdcc1d7d68cfd1dd07e2387,1,6,0.3482421934604645,0.5926757454872131,0.7273436188697815
5cdcc1d7d68cfd1dd07e2388,1,6,0.3521484434604645,0.5887694954872131,0.7205076813697815
5cdcc1d7d68cfd1dd07e2389,1,6,0.3482421934604645,0.5926757454872131,0.7273436188697815
5cdcc1d7d68cfd1dd07e238a,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e238b,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e238c,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e238d,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e238e,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e238f,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e2390,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e2391,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e2392,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e2393,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e2394,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e2395,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e2396,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e2397,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e2398,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e2399,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e239a,1,6,0.3492187559604645,0.5916991829872131,0.7419921159744263
5cdcc1d7d68cfd1dd07e239b,1,6,0.3267578184604645,0.6229492425918579,0.7429686784744263
5cdcc1d7d68cfd1dd07e239c,1,6,0.3492187559604645,0.5868163704872131,0.7673826813697815
5cdcc1d7d68cfd1dd07e239d,1,6,0.3492187559604645,0.5868163704872131,0.7673826813697815
5cdcc1d7d68cfd1dd07e239e,1,6,0.3492187559604645,0.5868163704872131,0.7673826813697815
5cdcc1d7d68cfd1dd07e239f,1,6,0.3375000059604645,0.5458007454872131,0.7253904938697815
5cdcc1d7d68cfd1dd07e23a0,1,6,0.19003905355930328,0.6649414300918579,0.6160154938697815
5cdcc1d7d68cfd1dd07e23a1,1,6,0.19003905355930328,0.6649414300918579,0.6160154938697815
5cdcc1d7d68cfd1dd07e23a2,1,6,0.4800781309604645,0.4071289002895355,0.7498045563697815
5cdcc1d7d68cfd1dd07e23a3,1,6,0.19003905355930328,0.6649414300918579,0.6160154938697815
5cdcc1d7d68cfd1dd07e23a4,1,6,0.5435546636581421,0.20498047769069672,0.9236327409744263
5cdcc1d7d68cfd1dd07e23a5,1,6,0.5435546636581421,0.20498047769069672,0.9236327409744263
5cdcc1d8d68cfd1dd07e23a6,1,6,0.5435546636581421,0.20498047769069672,0.9236327409744263
5cdcc1d8d68cfd1dd07e23a7,1,6,0.3794921934604645,0.3104492425918579,0.9021483063697815
5cdcc1d8d68cfd1dd07e23a8,1,6,0.4361328184604645,0.3719726502895355,0.8337889909744263
5cdcc1d8d68cfd1dd07e23a9,1,6,0.4361328184604645,0.3719726502895355,0.8337889909744263
5cdcc1d8d68cfd1dd07e23aa,1,6,0.4361328184604645,0.3719726502895355,0.8337889909744263
5cdcc1d8d68cfd1dd07e23ab,1,6,0.4332031309604645,0.3661132752895355,0.9099608659744263
